학교명,전공명,과목명
서울대학교,수리과학부,복소함수론 1
서울대학교,수리과학부,미분방정식 및 연습
서울대학교,수리과학부,대수적코딩이론
서울대학교,수리과학부,대수기하학개론(짝)
서울대학교,수리과학부,금융수학 2
서울대학교,수리과학부,금융수학 1
서울대학교,수리과학부,해석개론 및 연습 2
서울대학교,수리과학부,해석개론 및 연습 1
서울대학교,수리과학부,이산수학
서울대학교,수리과학부,정수론
서울대학교,수리과학부,집합과 수리논리(홀)
서울대학교,수리과학부,최적화의 수학적 이론 및 계산
서울대학교,수리과학부,카오스와동역학계(홀)
서울대학교,수리과학부,편미분방정식
서울대학교,수리과학부,푸리에해석과 응용
서울대학교,수리과학부,해석개론 1
서울대학교,수리과학부,해석개론 2
서울대학교,수리과학부,현대대수학 1
서울대학교,수리과학부,현대대수학 2
서울대학교,수리과학부,미분기하학개론
서울대학교,수리과학부,미분방정식
서울대학교,수리과학부,복소변수함수론
서울대학교,수리과학부,선형대수학
서울대학교,수리과학부,수학자를 위한 물리학(홀)
서울대학교,수리과학부,심층신경망의 수학적 기초
서울대학교,수리과학부,유한군의 표현론(홀)
서울대학교,수리과학부,응용해석 1
서울대학교,수리과학부,측도이론과 확률
서울대학교,수리과학부,해석개론
서울대학교,수리과학부,수치선형대수
서울대학교,자연과학대학,과학과 근대사회
서울대학교,자연과학대학,과학과 예술의 상호작용의 역사
서울대학교,자연과학대학,과학기술과 법
서울대학교,자연과학대학,과학혁명과 근대과학의 탄생
서울대학교,자연과학대학,"동아시아의 과학, 전통과현대"
서울대학교,자연과학대학,테크노사이언스의 역사와 철학
서울대학교,자연과학대학,인공지능과 데이터 윤리
서울대학교,자연과학대학,"과학, 권력, 그리고 돈 "
서울대학교,자연과학대학,뇌인지과학의 이해
서울대학교,자연과학대학,생명과학의 인문학적 쟁점들
서울대학교,지구환경과학부,지구시스템진화
서울대학교,지구환경과학부,지구화학 및 실험
서울대학교,지구환경과학부,위성기상기후학
서울대학교,지구환경과학부,"지진, 지구동력학"
서울대학교,지구환경과학부,지질도학 실험
서울대학교,지구환경과학부,지질해양학 및 실험
서울대학교,지구환경과학부,퇴적지질학 및 실험
서울대학교,지구환경과학부,퇴적학 및 실험
서울대학교,지구환경과학부,판구조론 및 실험
서울대학교,지구환경과학부,표영환경생태학
서울대학교,지구환경과학부,해양선상실습
서울대학교,지구환경과학부,해양오염 및 실험
서울대학교,지구환경과학부,해양유기화학 및 실험
서울대학교,지구환경과학부,해양천연물 신약개론 및 실험
서울대학교,지구환경과학부,화석 및 실험
서울대학교,지구환경과학부,화학해양학개론 및 실험
서울대학교,지구환경과학부,환경지구학
서울대학교,지구환경과학부,환경해양학 및 실험
서울대학교,지구환경과학부,해양암석지구화학 및 실험
서울대학교,지구환경과학부,미기상학 개론 및 실습
서울대학교,지구환경과학부,행성지질학
서울대학교,지구환경과학부,지구환경과학논문연구
서울대학교,지구환경과학부,지구환경과학연구실습
서울대학교,지구환경과학부,지구환경과학현장답사
서울대학교,지구환경과학부,지구환경 데이터과학
서울대학교,지구환경과학부,기상기후모델링 개론 및 실습
서울대학교,지구환경과학부,지구물리
서울대학교,지구환경과학부,지구과학계산과 프로그래밍
서울대학교,지구환경과학부,대기환경 개론
서울대학교,지구환경과학부,광물학: 지구행성물질과학 및 실험
서울대학교,지구환경과학부,구조지질학 및 실험
서울대학교,지구환경과학부,기초유체역학
서울대학교,지구환경과학부,기후역학개론
서울대학교,지구환경과학부,기후학개론
서울대학교,지구환경과학부,대기물리1
서울대학교,지구환경과학부,대기물리2
서울대학교,지구환경과학부,대기분석 및 실험
서울대학교,지구환경과학부,대기역학1
서울대학교,지구환경과학부,대기역학2
서울대학교,지구환경과학부,대기열역학
서울대학교,지구환경과학부,대기관측 및 실험
서울대학교,지구환경과학부,대기화학개론 및 실습
서울대학교,지구환경과학부,물리해양학 및 실험
서울대학교,지구환경과학부,조석과 파랑
서울대학교,지구환경과학부,자원지질학 및 실험
서울대학교,지구환경과학부,인공위성 지구물리 및 실습
서울대학교,지구환경과학부,지구생물학 및 실험
서울대학교,지구환경과학부,예보학 및 실험
서울대학교,지구환경과학부,연안해양역학
서울대학교,지구환경과학부,야외지질실습
서울대학교,지구환경과학부,암석학 및 실험
서울대학교,지구환경과학부,수리지구환경 및 실험
서울대학교,지구환경과학부,생물해양학 및 실험
서울대학교,지구환경과학부,바다의 탐구
서울대학교,지구환경과학부,미생물해양학 및 실험
서울대학교,통계학과,기계학습과 계산금융
서울대학교,통계학과,다변량자료분석 및 실습
서울대학교,통계학과,데이터마이닝 방법 및 실습
서울대학교,통계학과,베이즈통계 및 실습
서울대학교,통계학과,비모수통계 및 실습
서울대학교,통계학과,생존자료분석 및 실습
서울대학교,통계학과,수리통계 1
서울대학교,통계학과,수리통계 2
서울대학교,통계학과,시계열분석 및 실습
서울대학교,통계학과,실험계획 및 실습
서울대학교,통계학과,이산자료분석 및 실습
서울대학교,통계학과,전산통계 및 실험
서울대학교,통계학과,통계적품질관리 및 실습
서울대학교,통계학과,표본설계 및 조사실습
서울대학교,통계학과,함수추정의 응용 및 실습
서울대학교,통계학과,확률의 개념 및 응용
서울대학교,통계학과,회귀분석 및 실습
서울대학교,통계학과,기초의학통계학 및 실험
서울대학교,통계학과,확률과정론
서울대학교,통계학과,통계계산
서울대학교,통계학과,자료분석 및 실습
서울대학교,통계학과,수리통계
서울대학교,통계학과,자료분석 심화방법론 및 실습
서울대학교,화학부,전기화학: 기초와 응용
서울대학교,화학부,화학과 AI
서울대학교,화학부,재료화학: 설계 및 응용
서울대학교,화학부,화학생물학입문 
서울대학교,화학부,기기분석 
서울대학교,화학부,화학연구실험
서울대학교,화학부,유기화학2
서울대학교,화학부,유기무기실험
서울대학교,화학부,양자화학
서울대학교,화학부,생화학실험
서울대학교,화학부,분자설계 및 합성
서울대학교,화학부,분자생화학
서울대학교,화학부,분석화학
서울대학교,화학부,물리화학3
서울대학교,화학부,물리화학2
서울대학교,화학부,물리화학1
서울대학교,화학부,물리유기화학개론
서울대학교,화학부,물리분석실험
서울대학교,화학부,무기화학 2: 반응과 메커니즘
서울대학교,화학부,무기화학 1: 구조와 결합
서울대학교,화학부,대사생화학
서울대학교,화학부,나노소재화학
서울대학교,화학부,기초생화학
서울대학교,화학부,고분자화학개론
서울대학교,화학부,유기재료합성 : 설계 및 응용
서울대학교,화학부,계산화학
서울대학교,화학부,유기화학1
서울대학교,첨단융합학부,의약품특허이론과 실무
서울대학교,첨단융합학부,의생명과학을 위한 시스템생물학
서울대학교,첨단융합학부,의료인공지능 및 의료소프트웨어 시스템
서울대학교,첨단융합학부,의료 및 건강정보시스템과 스마트의료
서울대학교,첨단융합학부,융합공학도를 위한 전기전자회로
서울대학교,첨단융합학부,유무기재료화학
